payment_id,order_id,payment_method,amount,payment_status,payment_date
7569,7569,Mobile Money,80106.54,Paid,2025-07-04
7570,7570,Bank Transfer,496507.3,Paid,2024-10-06
7571,7571,Mobile Money,47869.65,Paid,2025-01-10
7572,7572,Cash on Delivery,169070.1,Refunded,2024-10-29
7573,7573,Bank Transfer,56828.99,Paid,2026-03-01
7574,7574,Card,195650.85,Paid,2025-10-17
7575,7575,Mobile Money,171976.65,Paid,2024-05-12
7576,7576,Card,307707.64,Paid,2024-04-03
7577,7577,Bank Transfer,122721.72,Paid,2023-03-10
7578,7578,Cash on Delivery,412905.18,Paid,2025-03-04
7579,7579,Mobile Money,333517.65,Paid,2024-06-05
7580,7580,Bank Transfer,283997.39,Paid,2025-11-29
7581,7581,Card,266958.51,Paid,2023-03-24
7582,7582,Mobile Money,6818.36,Paid,2025-04-24
7583,7583,Card,156741.04,Refunded,2025-08-04
7584,7584,Mobile Money,17172.67,Paid,2026-01-01
7585,7585,Card,393622.07,Paid,2023-02-08
7586,7586,Card,213752.01,Paid,2026-05-24
7587,7587,Card,217905.85,Paid,2023-10-03
7588,7588,Bank Transfer,97187.8,Paid,2024-01-30
7589,7589,Bank Transfer,56490.96,Paid,2024-11-09
7590,7590,Mobile Money,316617.37,Paid,2023-12-16
7591,7591,Mobile Money,111027.69,Paid,2023-12-29
7592,7592,Cash on Delivery,136614.49,Paid,2023-08-29
7593,7593,Mobile Money,193570.82,Paid,2024-09-23
7594,7594,Cash on Delivery,101303.27,Paid,2025-06-18
7595,7595,Card,61473.03,Paid,2025-06-05
7596,7596,Card,147062.29,Refunded,2025-03-04
7597,7597,Bank Transfer,246697.1,Paid,2023-03-23
7598,7598,Card,347779.46,Paid,2024-05-21
7599,7599,Cash on Delivery,186741.68,Paid,2023-04-29
7600,7600,Cash on Delivery,493956.31,Paid,2023-07-24
7601,7601,Bank Transfer,522907.6,Failed,2024-07-23
7602,7602,Mobile Money,138063.98,Paid,2025-10-31
7603,7603,Mobile Money,114995.48,Paid,2024-09-23
7604,7604,Bank Transfer,203058.14,Paid,2024-01-15
7605,7605,Mobile Money,136185.52,Paid,2024-05-10
7606,7606,Bank Transfer,246449.44,Paid,2024-07-25
7607,7607,Card,306829.66,Paid,2023-11-18
7608,7608,Card,118047.19,Paid,2026-03-22
7609,7609,Card,117576.72,Paid,2025-12-21
7610,7610,Cash on Delivery,601849.74,Paid,2026-03-22
7611,7611,Bank Transfer,335960.69,Paid,2026-01-19
7612,7612,Mobile Money,23126.96,Paid,2023-11-13
7613,7613,Cash on Delivery,372287.48,Paid,2025-10-27
7614,7614,Card,251538.5,Paid,2024-05-14
7615,7615,Cash on Delivery,248369.21,Paid,2025-09-04
7616,7616,Bank Transfer,129672.35,Paid,2025-08-20
7617,7617,Cash on Delivery,88063.99,Paid,2024-05-23
7618,7618,Card,197287.01,Paid,2026-02-26
7619,7619,Bank Transfer,113859.15,Paid,2025-05-17
7620,7620,Bank Transfer,371547.71,Paid,2024-09-19
7621,7621,Cash on Delivery,344939.3,Paid,2025-05-20
7622,7622,Mobile Money,223183.76,Paid,2023-06-17
7623,7623,Bank Transfer,127902.0,Paid,2023-12-02
7624,7624,Bank Transfer,110130.68,Paid,2026-03-27
7625,7625,Card,25837.17,Pending,2025-07-07
7626,7626,Card,315109.89,Paid,2025-12-23
7627,7627,Mobile Money,8843.18,Paid,2024-10-14
7628,7628,Mobile Money,72367.62,Paid,2025-06-12
7629,7629,Mobile Money,186328.43,Paid,2025-05-01
7630,7630,Bank Transfer,242539.16,Paid,2025-07-01
7631,7631,Bank Transfer,137253.76,Paid,2024-07-10
7632,7632,Card,261704.26,Paid,2023-04-24
7633,7633,Mobile Money,627588.27,Refunded,2023-02-07
7634,7634,Card,73634.82,Paid,2024-06-08
7635,7635,Cash on Delivery,225530.08,Paid,2026-06-29
7636,7636,Mobile Money,88677.1,Paid,2023-09-28
7637,7637,Mobile Money,171432.42,Paid,2025-10-01
7638,7638,Card,184002.8,Paid,2026-01-30
7639,7639,Cash on Delivery,174660.5,Paid,2025-08-27
7640,7640,Mobile Money,95400.44,Paid,2025-04-19
7641,7641,Card,227392.5,Paid,2024-07-10
7642,7642,Mobile Money,46739.12,Paid,2023-02-24
7643,7643,Mobile Money,197264.41,Paid,2023-01-21
7644,7644,Mobile Money,25456.26,Paid,2025-08-20
7645,7645,Card,61436.05,Paid,2023-10-20
7646,7646,Cash on Delivery,91547.39,Paid,2025-11-05
7647,7647,Bank Transfer,148716.53,Paid,2026-02-11
7648,7648,Cash on Delivery,279701.54,Paid,2025-05-23
7649,7649,Card,198445.42,Paid,2026-06-03
7650,7650,Card,216299.86,Paid,2025-08-09
7651,7651,Cash on Delivery,230071.49,Paid,2026-01-12
7652,7652,Mobile Money,233770.16,Paid,2024-08-07
7653,7653,Cash on Delivery,152385.09,Paid,2025-09-14
7654,7654,Mobile Money,208696.66,Pending,2025-06-04
7655,7655,Card,29230.05,Paid,2025-08-14
7656,7656,Card,48259.72,Paid,2023-08-06
7657,7657,Mobile Money,100708.12,Refunded,2026-04-15
7658,7658,Mobile Money,194355.6,Pending,2025-05-27
7659,7659,Bank Transfer,131890.72,Paid,2025-08-22
7660,7660,Bank Transfer,161582.62,Refunded,2023-03-15
7661,7661,Cash on Delivery,104631.9,Paid,2025-05-24
7662,7662,Bank Transfer,68638.45,Paid,2025-11-09
7663,7663,Bank Transfer,301005.2,Paid,2023-04-05
7664,7664,Bank Transfer,199026.93,Paid,2024-09-22
7665,7665,Cash on Delivery,371465.85,Paid,2025-09-10
7666,7666,Cash on Delivery,134665.37,Paid,2026-03-21
7667,7667,Card,174456.15,Paid,2024-07-30
7668,7668,Card,172695.2,Paid,2025-02-15
7669,7669,Cash on Delivery,160568.12,Paid,2026-06-09
7670,7670,Bank Transfer,109211.53,Refunded,2026-03-18
7671,7671,Cash on Delivery,207953.67,Paid,2024-05-21
7672,7672,Cash on Delivery,151405.76,Paid,2026-02-07
7673,7673,Cash on Delivery,316444.57,Paid,2024-06-22
7674,7674,Mobile Money,195373.35,Paid,2023-07-16
7675,7675,Bank Transfer,152677.92,Paid,2024-04-17
7676,7676,Mobile Money,104802.13,Paid,2025-01-22
7677,7677,Bank Transfer,217711.5,Paid,2025-06-05
7678,7678,Mobile Money,38199.25,Paid,2026-03-21
7679,7679,Cash on Delivery,210579.41,Paid,2024-03-01
7680,7680,Cash on Delivery,402807.5,Paid,2024-08-10
7681,7681,Mobile Money,74738.13,Paid,2024-05-11
7682,7682,Card,100824.84,Paid,2026-01-31
7683,7683,Mobile Money,276678.45,Paid,2024-05-13
7684,7684,Mobile Money,420651.13,Paid,2025-07-07
7685,7685,Cash on Delivery,195942.9,Refunded,2025-07-18
7686,7686,Mobile Money,153856.62,Paid,2023-11-21
7687,7687,Card,142081.57,Paid,2024-12-22
7688,7688,Card,41680.58,Paid,2026-05-26
7689,7689,Cash on Delivery,85198.95,Paid,2024-09-17
7690,7690,Mobile Money,42232.81,Paid,2025-03-19
7691,7691,Mobile Money,379142.02,Paid,2025-09-25
7692,7692,Card,216389.0,Paid,2025-12-14
7693,7693,Card,19371.47,Paid,2023-06-12
7694,7694,Mobile Money,47283.13,Paid,2025-06-25
7695,7695,Cash on Delivery,72790.07,Paid,2025-10-16
7696,7696,Cash on Delivery,508669.48,Paid,2023-04-17
7697,7697,Card,142258.62,Paid,2023-12-05
7698,7698,Cash on Delivery,41223.36,Paid,2024-10-04
7699,7699,Bank Transfer,118866.87,Paid,2024-10-10
7700,7700,Bank Transfer,47903.05,Paid,2023-04-13
7701,7701,Mobile Money,429687.87,Paid,2023-06-08
7702,7702,Cash on Delivery,4301.41,Paid,2023-05-22
7703,7703,Mobile Money,304722.16,Paid,2024-05-25
7704,7704,Mobile Money,4261.15,Paid,2025-05-14
7705,7705,Mobile Money,173585.66,Failed,2024-08-19
7706,7706,Card,69151.16,Paid,2024-10-12
7707,7707,Card,202740.08,Paid,2024-03-04
7708,7708,Mobile Money,236240.73,Paid,2024-10-24
7709,7709,Bank Transfer,66356.88,Paid,2024-04-06
7710,7710,Card,28823.18,Refunded,2023-04-05
7711,7711,Card,96300.06,Paid,2024-07-17
7712,7712,Card,205796.45,Paid,2025-01-06
7713,7713,Cash on Delivery,387949.41,Paid,2024-04-22
7714,7714,Card,230589.05,Paid,2025-06-30
7715,7715,Bank Transfer,103966.96,Paid,2025-09-12
7716,7716,Mobile Money,35042.83,Paid,2023-07-20
7717,7717,Card,165441.24,Paid,2023-06-07
7718,7718,Card,547683.27,Paid,2024-06-18
7719,7719,Mobile Money,49763.16,Paid,2024-03-03
7720,7720,Mobile Money,314490.59,Paid,2026-04-30
7721,7721,Cash on Delivery,145771.54,Paid,2024-10-03
7722,7722,Cash on Delivery,124770.39,Paid,2024-11-30
7723,7723,Card,102801.72,Paid,2025-08-22
7724,7724,Mobile Money,58581.89,Paid,2023-03-05
7725,7725,Card,75658.74,Paid,2023-06-19
7726,7726,Cash on Delivery,45155.72,Paid,2023-08-19
7727,7727,Mobile Money,168198.96,Paid,2025-04-12
7728,7728,Mobile Money,131649.57,Paid,2025-04-11
7729,7729,Cash on Delivery,9702.76,Paid,2024-07-15
7730,7730,Mobile Money,224300.67,Paid,2025-05-04
7731,7731,Cash on Delivery,182209.03,Paid,2024-11-11
7732,7732,Mobile Money,195207.63,Paid,2023-01-17
7733,7733,Card,118225.97,Paid,2024-06-18
7734,7734,Card,58669.8,Paid,2025-10-21
7735,7735,Bank Transfer,140221.11,Paid,2025-10-04
7736,7736,Card,17533.56,Paid,2025-11-27
7737,7737,Bank Transfer,88034.92,Paid,2023-08-26
7738,7738,Bank Transfer,138646.04,Paid,2025-02-22
7739,7739,Bank Transfer,176623.48,Paid,2023-06-04
7740,7740,Cash on Delivery,127853.22,Paid,2024-12-26
7741,7741,Cash on Delivery,223771.29,Paid,2025-10-04
7742,7742,Bank Transfer,55837.03,Paid,2023-04-06
7743,7743,Bank Transfer,350138.5,Paid,2024-09-04
7744,7744,Card,109527.68,Paid,2023-10-24
7745,7745,Card,68103.7,Paid,2025-12-21
7746,7746,Bank Transfer,76270.27,Paid,2023-05-13
7747,7747,Mobile Money,200600.11,Paid,2025-11-14
7748,7748,Cash on Delivery,57797.5,Paid,2025-04-21
7749,7749,Mobile Money,182651.01,Paid,2023-03-30
7750,7750,Cash on Delivery,93574.44,Refunded,2026-02-27
7751,7751,Mobile Money,292245.22,Paid,2025-06-30
7752,7752,Cash on Delivery,49265.7,Paid,2023-01-22
7753,7753,Bank Transfer,257677.31,Paid,2024-03-26
7754,7754,Mobile Money,40522.9,Paid,2024-04-07
7755,7755,Cash on Delivery,15922.24,Paid,2025-03-12
7756,7756,Bank Transfer,150887.25,Paid,2024-10-02
7757,7757,Cash on Delivery,99286.48,Refunded,2024-10-22
7758,7758,Bank Transfer,123571.87,Paid,2023-01-29
7759,7759,Bank Transfer,170800.23,Refunded,2024-12-13
7760,7760,Cash on Delivery,117488.46,Paid,2023-01-12
7761,7761,Bank Transfer,157048.4,Paid,2024-01-02
7762,7762,Cash on Delivery,173691.18,Failed,2025-07-24
7763,7763,Mobile Money,114332.66,Paid,2025-09-16
7764,7764,Cash on Delivery,53077.84,Paid,2025-09-26
7765,7765,Mobile Money,254726.38,Paid,2023-11-23
7766,7766,Card,214687.97,Failed,2026-04-15
7767,7767,Mobile Money,54383.07,Paid,2026-04-27
7768,7768,Mobile Money,46831.88,Paid,2023-12-28
7769,7769,Card,157744.76,Paid,2024-02-06
7770,7770,Cash on Delivery,98767.4,Paid,2023-04-22
7771,7771,Bank Transfer,191468.07,Paid,2023-04-03
7772,7772,Card,88101.85,Failed,2024-08-09
7773,7773,Card,132358.81,Paid,2026-04-25
7774,7774,Bank Transfer,236654.36,Paid,2023-07-05
7775,7775,Bank Transfer,371575.3,Paid,2025-04-09
7776,7776,Card,119997.75,Paid,2023-07-16
7777,7777,Mobile Money,123161.08,Refunded,2023-11-01
7778,7778,Bank Transfer,37577.27,Paid,2023-05-24
7779,7779,Bank Transfer,101741.1,Paid,2023-04-07
7780,7780,Bank Transfer,111778.8,Paid,2023-05-08
7781,7781,Cash on Delivery,345994.73,Paid,2026-06-21
7782,7782,Mobile Money,153907.56,Failed,2024-10-13
7783,7783,Bank Transfer,57158.3,Paid,2023-06-07
7784,7784,Cash on Delivery,49261.58,Paid,2025-04-11
7785,7785,Card,120421.53,Paid,2024-01-30
7786,7786,Mobile Money,90516.93,Paid,2025-01-06
7787,7787,Card,123710.78,Paid,2025-09-26
7788,7788,Cash on Delivery,255804.96,Pending,2026-06-21
7789,7789,Card,28579.03,Paid,2025-01-06
7790,7790,Card,87898.1,Paid,2025-03-04
7791,7791,Bank Transfer,49989.59,Paid,2026-02-19
7792,7792,Cash on Delivery,209245.5,Paid,2026-02-18
7793,7793,Card,149642.13,Paid,2024-02-14
7794,7794,Card,97325.42,Paid,2023-04-25
7795,7795,Cash on Delivery,44789.89,Paid,2024-10-22
7796,7796,Cash on Delivery,312174.94,Paid,2026-02-28
7797,7797,Cash on Delivery,138002.98,Paid,2024-07-20
7798,7798,Bank Transfer,360948.25,Paid,2025-04-28
7799,7799,Card,145819.94,Paid,2025-10-13
7800,7800,Card,97989.88,Paid,2024-05-16
7801,7801,Mobile Money,112982.33,Paid,2024-08-05
7802,7802,Cash on Delivery,154595.47,Paid,2024-10-06
7803,7803,Cash on Delivery,42519.07,Paid,2025-08-20
7804,7804,Cash on Delivery,75751.23,Paid,2026-03-27
7805,7805,Cash on Delivery,148111.05,Paid,2024-06-22
7806,7806,Bank Transfer,389865.41,Paid,2023-04-08
7807,7807,Card,147931.49,Pending,2023-08-31
7808,7808,Bank Transfer,134108.36,Paid,2025-10-02
7809,7809,Card,251543.1,Paid,2025-11-06
7810,7810,Cash on Delivery,24626.98,Paid,2024-09-21
7811,7811,Card,21967.93,Paid,2025-10-23
7812,7812,Bank Transfer,203584.76,Paid,2024-12-06
7813,7813,Mobile Money,283931.4,Paid,2023-10-14
7814,7814,Card,119250.98,Paid,2023-04-25
7815,7815,Bank Transfer,101835.34,Paid,2025-08-16
7816,7816,Card,85610.87,Paid,2025-11-10
7817,7817,Cash on Delivery,307282.78,Paid,2023-01-28
7818,7818,Cash on Delivery,107461.79,Paid,2023-09-04
7819,7819,Mobile Money,140310.31,Paid,2023-02-20
7820,7820,Cash on Delivery,27755.06,Paid,2023-07-28
7821,7821,Bank Transfer,211994.49,Paid,2025-10-05
7822,7822,Bank Transfer,134399.0,Paid,2025-02-04
7823,7823,Card,81610.44,Paid,2024-03-11
7824,7824,Bank Transfer,27701.28,Failed,2025-04-13
7825,7825,Card,344848.5,Paid,2026-02-24
7826,7826,Card,36627.81,Paid,2025-07-06
7827,7827,Mobile Money,35316.95,Paid,2024-02-20
7828,7828,Cash on Delivery,74908.3,Paid,2025-01-27
7829,7829,Bank Transfer,113754.88,Paid,2025-02-07
7830,7830,Card,313211.04,Paid,2023-04-03
7831,7831,Bank Transfer,294595.34,Paid,2024-02-21
7832,7832,Card,283192.32,Paid,2026-06-14
7833,7833,Card,113234.28,Paid,2023-05-23
7834,7834,Card,393532.84,Paid,2026-03-30
7835,7835,Bank Transfer,70473.47,Paid,2024-03-01
7836,7836,Card,156897.85,Paid,2023-06-22
7837,7837,Card,181701.93,Paid,2026-05-05
7838,7838,Cash on Delivery,162306.1,Paid,2023-08-29
7839,7839,Card,30527.42,Paid,2024-10-16
7840,7840,Cash on Delivery,90085.22,Pending,2024-04-21
7841,7841,Card,185926.7,Paid,2025-07-05
7842,7842,Cash on Delivery,37783.27,Paid,2024-04-12
7843,7843,Cash on Delivery,85042.19,Paid,2023-09-21
7844,7844,Mobile Money,58617.77,Paid,2024-05-07
7845,7845,Mobile Money,166300.2,Paid,2024-05-05
7846,7846,Card,91645.81,Refunded,2023-10-25
7847,7847,Bank Transfer,159419.29,Paid,2023-11-11
7848,7848,Card,69822.62,Refunded,2024-09-27
7849,7849,Card,29066.7,Paid,2025-02-16
7850,7850,Cash on Delivery,85427.15,Paid,2025-10-20
7851,7851,Mobile Money,142010.28,Paid,2023-11-25
7852,7852,Cash on Delivery,25011.62,Paid,2026-05-26
7853,7853,Card,149937.95,Paid,2025-10-28
7854,7854,Mobile Money,131255.15,Paid,2024-02-01
7855,7855,Card,306383.46,Paid,2025-12-12
7856,7856,Mobile Money,169799.45,Paid,2026-03-01
7857,7857,Mobile Money,34112.54,Paid,2026-01-15
7858,7858,Cash on Delivery,14449.42,Paid,2025-08-13
7859,7859,Bank Transfer,57631.12,Pending,2023-10-11
7860,7860,Mobile Money,315030.82,Paid,2025-04-27
7861,7861,Mobile Money,426675.1,Paid,2023-12-23
7862,7862,Mobile Money,94968.64,Paid,2026-01-20
7863,7863,Mobile Money,205447.77,Paid,2025-03-28
7864,7864,Cash on Delivery,168821.22,Paid,2023-11-23
7865,7865,Bank Transfer,229517.78,Paid,2023-12-01
7866,7866,Mobile Money,118774.24,Paid,2025-02-11
7867,7867,Card,237663.9,Refunded,2026-01-23
7868,7868,Cash on Delivery,120225.47,Paid,2023-11-18
7869,7869,Bank Transfer,135229.01,Paid,2026-06-02
7870,7870,Cash on Delivery,109308.61,Paid,2024-03-20
7871,7871,Cash on Delivery,285948.15,Paid,2024-03-10
7872,7872,Card,20603.72,Paid,2026-01-23
7873,7873,Card,57660.7,Paid,2025-12-22
7874,7874,Cash on Delivery,208360.72,Paid,2025-12-29
7875,7875,Card,92598.84,Paid,2026-01-09
7876,7876,Cash on Delivery,282448.35,Paid,2023-10-05
7877,7877,Mobile Money,343489.05,Paid,2023-05-24
7878,7878,Mobile Money,18871.04,Pending,2025-05-15
7879,7879,Bank Transfer,119208.87,Paid,2026-05-25
7880,7880,Cash on Delivery,158618.04,Paid,2024-03-31
7881,7881,Card,285456.08,Pending,2026-02-12
7882,7882,Bank Transfer,84441.84,Paid,2025-12-09
7883,7883,Mobile Money,158048.64,Paid,2024-11-15
7884,7884,Bank Transfer,281870.65,Paid,2025-12-13
7885,7885,Card,99371.2,Paid,2024-11-14
7886,7886,Bank Transfer,92189.72,Paid,2023-07-21
7887,7887,Card,84449.15,Paid,2023-06-09
7888,7888,Mobile Money,139991.28,Paid,2025-09-05
7889,7889,Bank Transfer,35779.64,Paid,2025-09-11
7890,7890,Card,91794.7,Paid,2024-05-31
7891,7891,Mobile Money,61870.74,Paid,2026-01-20
7892,7892,Card,385731.92,Paid,2024-12-21
7893,7893,Mobile Money,112984.22,Pending,2025-06-09
7894,7894,Mobile Money,149115.25,Failed,2025-06-21
7895,7895,Bank Transfer,40174.44,Paid,2024-06-02
7896,7896,Cash on Delivery,26231.25,Paid,2025-07-08
7897,7897,Cash on Delivery,155242.62,Paid,2023-08-28
7898,7898,Cash on Delivery,224500.24,Paid,2024-10-10
7899,7899,Mobile Money,102465.05,Paid,2024-12-04
7900,7900,Cash on Delivery,199578.7,Paid,2025-05-14
7901,7901,Bank Transfer,229013.95,Paid,2026-03-18
7902,7902,Card,108481.42,Paid,2023-10-05
7903,7903,Bank Transfer,239907.96,Paid,2025-06-06
7904,7904,Cash on Delivery,298094.93,Paid,2023-08-02
7905,7905,Cash on Delivery,44359.04,Paid,2024-04-22
7906,7906,Mobile Money,652110.8,Paid,2024-03-23
7907,7907,Mobile Money,51092.96,Paid,2026-01-03
7908,7908,Card,372139.59,Paid,2025-01-03
7909,7909,Cash on Delivery,61910.95,Paid,2025-10-23
7910,7910,Mobile Money,132938.38,Paid,2023-06-27
7911,7911,Bank Transfer,207344.77,Failed,2025-10-15
7912,7912,Bank Transfer,66117.08,Paid,2024-10-01
7913,7913,Bank Transfer,126232.61,Paid,2024-09-17
7914,7914,Cash on Delivery,18833.72,Paid,2024-04-19
7915,7915,Card,63314.16,Pending,2023-03-06
7916,7916,Card,202134.9,Paid,2025-04-24
7917,7917,Mobile Money,202160.47,Paid,2026-04-14
7918,7918,Cash on Delivery,133348.32,Paid,2026-03-06
7919,7919,Card,173379.3,Paid,2025-05-30
7920,7920,Mobile Money,176080.24,Pending,2024-10-23
7921,7921,Cash on Delivery,251232.1,Paid,2024-05-24
7922,7922,Card,138396.56,Paid,2024-07-04
7923,7923,Mobile Money,214533.52,Paid,2024-09-02
7924,7924,Mobile Money,78862.18,Paid,2024-10-06
7925,7925,Cash on Delivery,189300.72,Paid,2026-01-31
7926,7926,Card,372916.26,Paid,2024-02-09
7927,7927,Bank Transfer,67497.37,Paid,2023-11-20
7928,7928,Cash on Delivery,131713.33,Paid,2025-03-29
7929,7929,Mobile Money,84835.43,Paid,2025-07-05
7930,7930,Cash on Delivery,455701.4,Paid,2025-04-07
7931,7931,Cash on Delivery,176204.91,Paid,2023-07-10
7932,7932,Card,468412.84,Pending,2023-10-28
7933,7933,Bank Transfer,27845.94,Paid,2024-07-06
7934,7934,Bank Transfer,50534.47,Paid,2024-06-10
7935,7935,Bank Transfer,61968.38,Paid,2024-09-19
7936,7936,Bank Transfer,227179.52,Paid,2024-12-30
7937,7937,Mobile Money,109015.26,Paid,2024-08-05
7938,7938,Cash on Delivery,90947.53,Paid,2023-06-12
7939,7939,Bank Transfer,110771.52,Paid,2025-11-07
7940,7940,Card,171211.75,Paid,2024-01-29
7941,7941,Mobile Money,70732.58,Paid,2025-01-05
7942,7942,Mobile Money,223243.75,Paid,2024-10-10
7943,7943,Cash on Delivery,171148.4,Paid,2024-06-17
7944,7944,Card,102489.7,Paid,2023-12-02
7945,7945,Cash on Delivery,261374.76,Paid,2024-04-12
7946,7946,Card,69000.85,Pending,2024-07-14
7947,7947,Mobile Money,179032.23,Paid,2023-10-02
7948,7948,Bank Transfer,180880.56,Paid,2024-07-25
7949,7949,Mobile Money,106270.67,Paid,2024-04-11
7950,7950,Card,120852.07,Paid,2025-07-24
7951,7951,Cash on Delivery,139385.41,Paid,2024-08-01
7952,7952,Mobile Money,114085.48,Paid,2025-07-19
7953,7953,Mobile Money,343974.4,Failed,2025-03-16
7954,7954,Card,74852.86,Refunded,2025-11-10
7955,7955,Card,298337.65,Paid,2026-02-26
7956,7956,Cash on Delivery,81259.74,Failed,2023-06-02
7957,7957,Cash on Delivery,107861.04,Paid,2026-02-18
7958,7958,Cash on Delivery,100982.33,Paid,2025-11-06
7959,7959,Bank Transfer,225006.76,Paid,2025-02-15
7960,7960,Card,52702.24,Paid,2025-10-26
7961,7961,Card,57193.47,Paid,2026-05-22
7962,7962,Cash on Delivery,89708.97,Pending,2024-01-04
7963,7963,Cash on Delivery,530988.91,Paid,2024-12-02
7964,7964,Card,78025.36,Paid,2026-03-09
7965,7965,Cash on Delivery,105342.22,Paid,2024-06-18
7966,7966,Card,17029.68,Paid,2024-12-18
7967,7967,Bank Transfer,272207.35,Paid,2024-08-10
7968,7968,Cash on Delivery,72398.47,Paid,2025-08-15
7969,7969,Bank Transfer,283029.82,Paid,2024-03-19
7970,7970,Card,30470.72,Paid,2024-11-04
7971,7971,Bank Transfer,170856.31,Paid,2025-07-10
7972,7972,Mobile Money,130898.56,Paid,2024-10-29
7973,7973,Bank Transfer,327196.57,Paid,2023-09-10
7974,7974,Bank Transfer,176737.32,Refunded,2023-07-26
7975,7975,Bank Transfer,108697.86,Paid,2023-11-08
7976,7976,Bank Transfer,57375.45,Paid,2024-10-16
7977,7977,Mobile Money,181636.68,Paid,2025-10-31
7978,7978,Card,160691.14,Failed,2025-07-22
7979,7979,Bank Transfer,130889.61,Paid,2025-06-28
7980,7980,Cash on Delivery,40220.11,Paid,2023-02-10
7981,7981,Card,459781.38,Paid,2024-03-21
7982,7982,Card,97825.22,Paid,2024-02-19
7983,7983,Bank Transfer,59334.56,Paid,2023-01-07
7984,7984,Card,331199.85,Paid,2025-10-02
7985,7985,Cash on Delivery,75614.99,Paid,2024-05-09
7986,7986,Card,112228.04,Paid,2025-10-10
7987,7987,Mobile Money,43065.42,Paid,2024-01-26
7988,7988,Cash on Delivery,89796.34,Paid,2025-03-07
7989,7989,Bank Transfer,23524.47,Paid,2024-09-07
7990,7990,Mobile Money,55011.33,Paid,2026-04-15
7991,7991,Mobile Money,136446.47,Paid,2025-07-15
7992,7992,Cash on Delivery,130642.51,Paid,2023-10-28
7993,7993,Bank Transfer,262077.75,Paid,2023-08-03
7994,7994,Bank Transfer,60931.4,Paid,2023-12-06
7995,7995,Card,132557.32,Paid,2025-10-08
7996,7996,Bank Transfer,72408.19,Paid,2024-04-03
7997,7997,Mobile Money,405764.31,Paid,2025-07-02
7998,7998,Bank Transfer,144724.13,Paid,2024-03-12
7999,7999,Mobile Money,85561.85,Paid,2025-02-23
8000,8000,Card,36293.92,Paid,2023-07-14
8001,8001,Bank Transfer,52193.26,Paid,2023-10-19
8002,8002,Card,154361.49,Paid,2023-03-30
8003,8003,Cash on Delivery,15191.58,Paid,2026-06-04
8004,8004,Mobile Money,72966.11,Failed,2025-08-08
8005,8005,Mobile Money,37666.12,Paid,2023-09-14
8006,8006,Bank Transfer,141542.48,Paid,2023-04-20
8007,8007,Mobile Money,229447.86,Refunded,2026-06-11
8008,8008,Bank Transfer,68409.71,Paid,2025-02-23
8009,8009,Cash on Delivery,130222.58,Paid,2025-08-15
8010,8010,Cash on Delivery,81176.96,Paid,2023-12-10
8011,8011,Bank Transfer,123570.57,Paid,2024-01-19
8012,8012,Bank Transfer,54722.84,Paid,2026-06-05
8013,8013,Cash on Delivery,420088.31,Refunded,2024-12-13
8014,8014,Cash on Delivery,264694.8,Paid,2026-01-08
8015,8015,Card,226658.85,Paid,2025-06-29
8016,8016,Bank Transfer,187405.66,Paid,2023-07-18
8017,8017,Card,94370.12,Paid,2026-05-31
8018,8018,Card,66488.22,Paid,2026-04-30
8019,8019,Bank Transfer,434932.58,Paid,2026-03-22
8020,8020,Bank Transfer,53471.87,Failed,2024-02-19
