delivery_id,order_id,delivery_status,dispatch_date,delivery_date
8125,2478,In Transit,2025-10-03,
8126,94,Delivered,2023-05-08,2023-05-16
8127,5058,Delivered,2023-03-16,2023-03-26
8128,4783,Delivered,2025-07-13,2025-07-15
8129,5069,Delivered,2025-06-19,2025-06-29
8130,9929,Delivered,2025-05-01,2025-05-06
8131,4186,Delivered,2024-05-17,2024-05-22
8132,7079,Delivered,2023-02-17,2023-02-24
8133,4551,In Transit,2026-02-07,
8134,7479,Delayed,2024-02-26,2024-03-06
8135,8144,Delivered,2024-04-04,2024-04-10
8136,3291,Delayed,2026-04-23,2026-05-01
8137,3348,In Transit,2023-06-16,
8138,6134,Delivered,2025-06-04,2025-06-08
8139,8899,Delivered,2023-09-23,2023-09-26
8140,9934,Delivered,2025-08-14,2025-08-18
8141,6910,Delivered,2023-04-18,2023-04-27
8142,8003,Delivered,2026-06-04,2026-06-10
8143,8843,Delivered,2024-11-16,2024-11-24
8144,1446,Delayed,2024-11-30,2024-12-08
8145,9538,Delayed,2025-01-28,2025-02-05
8146,873,In Transit,2025-06-05,
8147,3972,In Transit,2025-08-23,
8148,2615,Delivered,2025-10-02,2025-10-09
8149,6790,Delivered,2023-03-29,2023-04-03
8150,1269,Delivered,2023-05-31,2023-06-08
8151,5995,Delivered,2023-05-05,2023-05-15
8152,6329,Delivered,2025-03-22,2025-03-23
8153,7,Delivered,2024-10-21,2024-10-28
8154,2964,Delivered,2024-12-03,2024-12-05
8155,8012,Delayed,2026-06-06,2026-06-08
8156,4677,Delivered,2025-08-18,2025-08-26
8157,1198,Delivered,2023-03-09,2023-03-18
8158,8601,Delivered,2025-03-09,2025-03-16
8159,9835,Delivered,2023-12-07,2023-12-15
8160,1465,Delivered,2026-02-25,2026-03-02
8161,8939,Delivered,2024-08-06,2024-08-13
8162,9890,Delivered,2023-01-18,2023-01-25
8163,7321,Delivered,2023-12-22,2023-12-24
8164,749,Delivered,2023-09-23,2023-10-03
8165,8218,Delivered,2026-04-21,2026-05-01
8166,529,In Transit,2026-04-05,
8167,2079,Delivered,2024-07-07,2024-07-11
8168,400,Delivered,2023-11-08,2023-11-12
8169,1206,Delivered,2026-05-17,2026-05-21
8170,5093,Delivered,2025-06-18,2025-06-27
8171,344,Delivered,2026-02-06,2026-02-10
8172,2879,Delivered,2023-05-03,2023-05-12
8173,2498,Delivered,2024-06-17,2024-06-19
8174,7111,Delivered,2026-05-04,2026-05-05
8175,1530,In Transit,2026-01-31,
8176,2683,Delivered,2026-02-28,2026-03-01
8177,5249,Delivered,2025-10-01,2025-10-07
8178,9404,Delivered,2024-07-15,2024-07-18
8179,6854,Delivered,2025-02-14,2025-02-23
8180,3827,In Transit,2024-11-24,
8181,7283,Delivered,2025-10-23,2025-10-28
8182,5583,Delivered,2023-11-07,2023-11-15
8183,636,Delivered,2024-11-24,2024-12-02
8184,2217,Delivered,2024-03-17,2024-03-23
8185,1230,Delivered,2025-05-10,2025-05-12
8186,8582,Delivered,2024-12-08,2024-12-14
8187,802,Delivered,2025-07-08,2025-07-15
8188,3036,Delivered,2025-01-09,2025-01-12
8189,3857,Delivered,2026-01-04,2026-01-06
8190,4986,Delivered,2026-02-17,2026-02-26
8191,451,Delivered,2026-03-19,2026-03-21
8192,9450,Delivered,2023-07-18,2023-07-20
8193,5242,Delivered,2023-11-10,2023-11-19
8194,4183,Delivered,2023-07-16,2023-07-26
8195,8398,Delivered,2023-12-07,2023-12-15
8196,5747,Delivered,2026-02-26,2026-03-04
8197,5744,In Transit,2025-02-08,
8198,3164,In Transit,2026-01-17,
8199,5133,Delivered,2024-12-03,2024-12-12
8200,9771,Delivered,2023-04-13,2023-04-23
8201,7448,Delivered,2025-05-22,2025-05-26
8202,7011,Delivered,2024-12-23,2024-12-24
8203,8358,Delivered,2024-09-07,2024-09-13
8204,5111,Delayed,2024-02-14,2024-02-18
8205,4440,Delivered,2024-10-23,2024-11-01
8206,4595,Delivered,2024-04-07,2024-04-10
8207,5186,Delivered,2025-03-20,2025-03-26
8208,9335,Delivered,2025-06-21,2025-06-24
8209,2867,Delivered,2026-02-16,2026-02-19
8210,5112,Delivered,2024-10-09,2024-10-11
8211,6217,Delivered,2023-08-28,2023-09-06
8212,8913,Delivered,2025-07-03,2025-07-06
8213,4009,Delivered,2023-07-03,2023-07-09
8214,9885,Delivered,2023-06-25,2023-06-28
8215,962,In Transit,2024-09-05,
8216,3880,Delivered,2024-07-03,2024-07-10
8217,345,Delayed,2023-05-13,2023-05-23
8218,1637,Delivered,2024-09-11,2024-09-12
8219,6315,Delivered,2024-09-25,2024-09-28
8220,6241,Delivered,2025-09-18,2025-09-28
8221,3253,Delivered,2023-04-19,2023-04-23
8222,1840,Delivered,2024-01-11,2024-01-20
8223,2076,Delivered,2023-09-07,2023-09-16
8224,9233,Delivered,2025-12-26,2025-12-28
8225,517,Delivered,2026-02-23,2026-03-05
8226,2954,Delivered,2024-10-02,2024-10-08
8227,121,In Transit,2025-07-16,
8228,2286,Delivered,2025-06-17,2025-06-23
8229,8242,In Transit,2024-06-02,
8230,8921,In Transit,2024-03-04,
8231,9429,Delivered,2023-11-18,2023-11-21
8232,9747,Delivered,2024-07-10,2024-07-14
8233,5630,Delivered,2023-11-23,2023-11-24
8234,1628,In Transit,2025-12-17,
8235,7015,Delivered,2025-04-29,2025-05-02
8236,5396,Delivered,2024-09-30,2024-10-07
8237,2187,In Transit,2023-01-18,
8238,2146,In Transit,2024-12-13,
8239,8704,Delivered,2025-03-14,2025-03-23
8240,5966,Delivered,2025-07-26,2025-08-04
8241,4592,Delivered,2024-05-12,2024-05-22
8242,4540,Delivered,2024-02-03,2024-02-08
8243,8660,Delivered,2023-08-25,2023-09-03
8244,5668,Delivered,2023-05-15,2023-05-24
8245,9199,Delivered,2025-10-10,2025-10-15
8246,8108,Delivered,2023-12-07,2023-12-14
8247,6360,Delivered,2023-08-22,2023-08-28
8248,533,Delivered,2023-10-05,2023-10-06
8249,4554,Delivered,2026-06-09,2026-06-12
8250,560,In Transit,2025-02-04,
8251,6666,Delivered,2025-11-23,2025-12-02
8252,1352,Failed,2024-08-27,
8253,7741,In Transit,2025-10-07,
8254,8612,Delivered,2025-09-19,2025-09-26
8255,4368,Delivered,2026-06-27,2026-07-01
8256,5848,Delivered,2024-02-09,2024-02-12
8257,3980,Delivered,2024-02-08,2024-02-13
8258,9070,Delivered,2026-05-29,2026-06-04
8259,6496,Delivered,2024-11-29,2024-12-05
8260,4532,Delivered,2023-07-19,2023-07-25
8261,3365,Delivered,2023-11-28,2023-11-30
8262,189,Delivered,2025-08-15,2025-08-23
8263,3213,Delivered,2025-10-19,2025-10-29
8264,2424,Delivered,2025-04-16,2025-04-21
8265,7335,Delivered,2025-04-09,2025-04-14
8266,9023,Delivered,2024-10-29,2024-11-02
8267,5335,Delivered,2023-02-11,2023-02-17
8268,5166,Delivered,2025-10-11,2025-10-20
8269,6944,Delivered,2023-03-11,2023-03-13
8270,707,Delayed,2024-01-27,2024-02-01
8271,7082,Delivered,2024-10-25,2024-11-02
8272,9037,Delivered,2023-09-14,2023-09-17
8273,5755,Delivered,2025-08-14,2025-08-15
8274,1293,Delivered,2025-07-19,2025-07-23
8275,2576,Delivered,2025-12-10,2025-12-17
8276,6748,Delayed,2024-03-06,2024-03-09
8277,3270,Delayed,2023-01-20,2023-01-28
8278,4324,Delivered,2026-04-18,2026-04-27
8279,225,Failed,2025-02-05,
8280,4577,Delivered,2025-07-19,2025-07-29
8281,4946,Delivered,2023-12-27,2024-01-02
8282,18,Delivered,2024-04-25,2024-04-28
8283,6455,Delivered,2025-12-18,2025-12-28
8284,1044,Delivered,2025-10-31,2025-11-08
8285,4369,Delivered,2024-03-04,2024-03-06
8286,7161,Delivered,2024-06-03,2024-06-04
8287,8604,Delivered,2025-11-23,2025-11-26
8288,5212,Delivered,2024-04-22,2024-05-02
8289,7359,Delivered,2024-10-25,2024-10-30
8290,759,In Transit,2025-10-05,
8291,6929,Delivered,2025-08-13,2025-08-22
8292,5345,In Transit,2025-04-10,
8293,7954,Delivered,2025-11-12,2025-11-18
8294,3762,Delivered,2024-04-26,2024-05-02
8295,4669,Delivered,2023-06-05,2023-06-13
8296,5653,Delivered,2025-11-30,2025-12-10
8297,77,Delayed,2023-07-26,2023-07-30
8298,2676,Delivered,2023-03-11,2023-03-15
8299,5916,Delivered,2023-07-20,2023-07-21
8300,5987,Delivered,2023-01-22,2023-01-27
8301,7561,Delivered,2025-03-01,2025-03-09
8302,7859,In Transit,2023-10-11,
8303,5640,Delivered,2025-10-21,2025-10-26
8304,564,Delivered,2024-03-23,2024-03-26
8305,8628,Delivered,2024-04-03,2024-04-10
8306,2357,Delivered,2025-08-12,2025-08-14
8307,8222,Delivered,2024-05-08,2024-05-09
8308,8127,Failed,2025-01-20,
8309,7122,In Transit,2025-08-05,
8310,8503,Delivered,2026-01-14,2026-01-18
8311,4221,Delivered,2025-04-07,2025-04-14
8312,3010,Delivered,2026-05-07,2026-05-10
8313,1149,Delivered,2024-02-14,2024-02-23
8314,9617,Delivered,2024-12-07,2024-12-16
8315,134,Delivered,2023-09-19,2023-09-24
8316,1687,Delivered,2023-10-06,2023-10-13
8317,7486,Delivered,2025-08-03,2025-08-12
8318,6788,In Transit,2024-03-16,
8319,5023,Delivered,2023-10-08,2023-10-10
8320,7617,Delivered,2024-05-24,2024-05-25
8321,4907,Delayed,2025-11-28,2025-12-03
8322,9801,Delivered,2026-07-03,2026-07-08
8323,4942,Delivered,2025-11-30,2025-12-05
8324,4535,Delivered,2024-04-04,2024-04-05
8325,198,Failed,2023-07-12,
8326,3711,Delivered,2023-07-08,2023-07-18
8327,1348,In Transit,2023-09-30,
8328,2518,Delivered,2026-05-18,2026-05-20
8329,6963,Delivered,2026-01-23,2026-01-25
8330,2096,Delayed,2024-11-21,2024-11-27
8331,7668,Delivered,2025-02-16,2025-02-18
8332,5713,Delivered,2024-05-11,2024-05-14
8333,7103,Delivered,2023-07-07,2023-07-15
8334,2774,Delivered,2025-03-07,2025-03-13
8335,2597,Delivered,2024-12-31,2025-01-10
8336,8725,Delivered,2026-06-14,2026-06-23
8337,3916,Delivered,2023-09-01,2023-09-11
8338,129,Delivered,2026-03-04,2026-03-13
8339,9345,Delivered,2025-02-04,2025-02-06
8340,5572,In Transit,2024-07-18,
8341,1539,Delivered,2024-10-19,2024-10-26
8342,4850,Delivered,2025-08-11,2025-08-12
8343,1579,Delayed,2024-04-05,2024-04-09
8344,918,Delivered,2024-03-28,2024-04-06
8345,1311,Failed,2024-08-07,
8346,1460,Delayed,2025-04-30,2025-05-07
8347,6318,Delivered,2026-03-16,2026-03-21
8348,4234,Delayed,2024-03-16,2024-03-22
8349,45,Delivered,2023-09-06,2023-09-07
8350,6575,Delivered,2023-11-16,2023-11-22
8351,9430,Delivered,2025-07-18,2025-07-20
8352,9063,Delivered,2023-09-25,2023-09-30
8353,4294,In Transit,2023-02-23,
8354,6636,Delivered,2024-09-14,2024-09-16
8355,7908,Delivered,2025-01-06,2025-01-09
8356,7521,Delivered,2026-06-22,2026-06-25
8357,1855,Delayed,2026-03-07,2026-03-16
8358,9225,Delivered,2026-03-06,2026-03-07
8359,9104,Delivered,2025-08-29,2025-09-03
8360,1327,Delivered,2026-06-10,2026-06-11
8361,543,In Transit,2026-05-12,
8362,1833,Delivered,2025-03-10,2025-03-14
8363,6037,Delivered,2024-10-12,2024-10-20
8364,5167,In Transit,2026-02-23,
8365,7666,Delivered,2026-03-23,2026-03-27
8366,7638,Delivered,2026-01-31,2026-02-06
8367,9371,Delayed,2025-04-24,2025-04-28
8368,642,Delivered,2024-09-07,2024-09-11
8369,7970,Delivered,2024-11-05,2024-11-06
8370,62,Delayed,2024-03-10,2024-03-15
8371,1546,Delayed,2024-05-20,2024-05-25
8372,7080,Delivered,2025-10-30,2025-10-31
8373,2181,Failed,2023-04-01,
8374,1788,Delivered,2023-12-20,2023-12-30
8375,99,Failed,2026-01-04,
8376,7553,Delivered,2025-04-30,2025-05-08
8377,4296,Delivered,2024-04-21,2024-04-29
8378,8326,Delivered,2023-09-24,2023-10-04
8379,5046,Delivered,2023-03-15,2023-03-23
8380,6871,Failed,2025-03-24,
8381,9269,Delivered,2026-03-18,2026-03-24
8382,1889,In Transit,2023-12-17,
8383,3284,In Transit,2025-02-04,
8384,5009,Delivered,2025-06-03,2025-06-09
8385,8762,Delivered,2025-02-26,2025-03-07
8386,8024,Delivered,2023-05-01,2023-05-08
8387,9659,Delivered,2023-07-19,2023-07-20
8388,1088,Delivered,2024-11-30,2024-12-07
8389,6961,Delivered,2025-10-08,2025-10-13
8390,606,Delivered,2023-09-20,2023-09-30
8391,3165,Delayed,2026-02-04,2026-02-12
8392,8161,Delivered,2023-01-26,2023-01-27
8393,462,Delivered,2024-02-04,2024-02-10
8394,7727,Delivered,2025-04-13,2025-04-17
8395,5290,Delivered,2023-06-18,2023-06-25
8396,3144,Delivered,2024-07-03,2024-07-11
8397,1561,In Transit,2024-12-28,
8398,4293,Delivered,2023-10-15,2023-10-22
8399,3773,Delivered,2023-10-24,2023-10-25
8400,7447,In Transit,2024-07-18,
8401,8740,Delivered,2023-01-31,2023-02-05
8402,5948,In Transit,2023-09-26,
8403,7148,Delivered,2026-05-30,2026-06-02
8404,4342,Delivered,2023-03-25,2023-04-04
8405,228,Delivered,2023-07-19,2023-07-26
8406,9502,In Transit,2023-01-23,
8407,2258,Delivered,2023-02-10,2023-02-19
8408,5759,Delivered,2025-07-10,2025-07-11
8409,8614,Delivered,2025-12-30,2026-01-04
8410,1967,Delivered,2025-05-03,2025-05-13
8411,3014,Delivered,2025-07-06,2025-07-12
8412,8343,In Transit,2023-06-30,
8413,71,Delivered,2024-08-27,2024-09-01
8414,337,Delivered,2025-12-10,2025-12-11
8415,7935,Delayed,2024-09-21,2024-09-29
8416,791,Delivered,2023-03-16,2023-03-22
8417,6219,Delivered,2023-04-12,2023-04-21
8418,7891,Delivered,2026-01-22,2026-02-01
8419,3628,Delivered,2023-10-04,2023-10-10
8420,7916,Delivered,2025-04-25,2025-04-27
8421,6447,Delivered,2025-09-08,2025-09-10
8422,6855,Delivered,2023-10-05,2023-10-09
8423,4384,In Transit,2024-07-05,
8424,1402,Delivered,2025-03-16,2025-03-18
8425,8886,Delivered,2024-07-24,2024-07-25
8426,8617,Delivered,2026-03-13,2026-03-20
8427,8522,Delivered,2023-09-02,2023-09-10
8428,5490,In Transit,2025-10-21,
8429,2049,In Transit,2025-05-11,
8430,2119,Delivered,2024-03-17,2024-03-19
8431,5106,Delivered,2023-02-15,2023-02-17
8432,7275,Delivered,2023-03-15,2023-03-23
8433,2128,Delayed,2023-09-27,2023-10-06
8434,5207,Delivered,2025-10-15,2025-10-19
8435,2169,Delivered,2023-11-26,2023-12-03
8436,6310,Delivered,2024-08-27,2024-09-03
8437,7460,Delivered,2023-01-27,2023-01-28
8438,8335,Delayed,2024-07-22,2024-08-01
8439,7164,Delivered,2024-08-31,2024-09-06
8440,4105,Delayed,2024-06-11,2024-06-16
8441,3631,Delivered,2024-03-28,2024-03-30
8442,9823,Delivered,2024-08-28,2024-08-31
8443,9315,Delivered,2026-04-07,2026-04-17
8444,2962,Delivered,2023-07-08,2023-07-12
8445,8763,Delayed,2025-12-14,2025-12-21
8446,5962,Delivered,2025-07-25,2025-07-26
8447,9439,Delivered,2025-11-20,2025-11-27
8448,430,Delivered,2024-01-07,2024-01-10
8449,8368,Delivered,2026-02-16,2026-02-25
8450,2942,Delivered,2025-08-24,2025-09-03
8451,2282,Delivered,2023-09-13,2023-09-19
8452,8961,Delivered,2025-06-14,2025-06-17
8453,5616,Delivered,2023-11-11,2023-11-21
8454,4173,Delivered,2024-10-21,2024-10-28
8455,5872,Delivered,2024-01-28,2024-02-07
8456,7581,Delivered,2023-03-26,2023-03-29
8457,6715,Delivered,2023-02-04,2023-02-08
8458,2350,Delivered,2023-01-27,2023-01-29
8459,2013,Delivered,2024-06-24,2024-07-02
8460,860,Delivered,2026-02-17,2026-02-25
8461,9570,Delivered,2024-04-21,2024-04-30
8462,1835,Delivered,2024-10-10,2024-10-14
8463,1660,In Transit,2025-09-21,
8464,1975,Delivered,2024-07-27,2024-08-04
8465,9097,Delivered,2023-05-05,2023-05-08
8466,7154,Delivered,2025-07-20,2025-07-30
8467,432,Delivered,2025-02-06,2025-02-09
8468,3043,Delivered,2026-06-27,2026-07-06
8469,334,In Transit,2024-04-04,
8470,3725,Delivered,2025-04-17,2025-04-18
8471,4886,In Transit,2024-09-28,
8472,1782,Delivered,2026-02-07,2026-02-09
8473,1780,In Transit,2024-11-16,
8474,3151,Delivered,2024-08-22,2024-08-26
8475,257,Delivered,2025-06-02,2025-06-04
8476,1600,Delayed,2023-10-13,2023-10-21
8477,2606,Delivered,2025-10-28,2025-11-04
8478,5815,Delivered,2024-01-18,2024-01-26
8479,8427,Delivered,2023-12-02,2023-12-11
8480,8052,Delivered,2023-09-05,2023-09-12
8481,7053,Delivered,2025-12-15,2025-12-19
8482,4795,Delivered,2024-01-20,2024-01-22
8483,5418,Delivered,2025-08-18,2025-08-22
8484,4518,Delayed,2025-06-19,2025-06-22
8485,3174,Delivered,2025-11-02,2025-11-03
8486,6196,Delivered,2023-11-30,2023-12-08
8487,4408,Delivered,2026-05-16,2026-05-21
8488,3772,Delayed,2026-05-29,2026-05-30
8489,6186,Delivered,2023-05-25,2023-05-28
8490,1557,Delivered,2023-06-14,2023-06-16
8491,1197,Delivered,2023-12-04,2023-12-10
8492,7987,Delivered,2024-01-28,2024-02-02
8493,1028,Delivered,2026-04-04,2026-04-11
8494,8124,Delivered,2024-11-01,2024-11-02
8495,737,Delivered,2025-01-01,2025-01-04
8496,8770,Delivered,2024-10-01,2024-10-03
8497,5717,Delivered,2023-01-08,2023-01-09
8498,74,Delivered,2024-04-03,2024-04-09
8499,5306,Delivered,2025-02-05,2025-02-08
8500,8061,In Transit,2024-06-11,
8501,945,Delayed,2026-05-22,2026-05-27
8502,5982,Delivered,2025-07-11,2025-07-13
8503,177,Delivered,2026-01-22,2026-01-29
8504,2690,Delivered,2023-02-14,2023-02-22
8505,8935,Delivered,2025-09-17,2025-09-21
8506,3127,In Transit,2025-09-26,
8507,6074,Delivered,2023-06-12,2023-06-22
8508,8385,Delayed,2025-10-15,2025-10-22
8509,2240,Delayed,2025-06-11,2025-06-16
8510,4122,Delivered,2023-04-11,2023-04-17
8511,8077,Delayed,2023-09-02,2023-09-07
8512,7729,Delivered,2024-07-16,2024-07-21
8513,5343,Delivered,2026-02-07,2026-02-11
8514,148,Delivered,2026-02-22,2026-03-04
8515,7301,Delivered,2024-01-17,2024-01-20
8516,8972,Delivered,2024-01-31,2024-02-08
8517,2304,Delivered,2024-09-02,2024-09-05
8518,8362,Delivered,2026-03-26,2026-03-28
8519,2060,Delivered,2025-05-11,2025-05-14
8520,6862,Delivered,2026-05-30,2026-06-06
8521,3366,Delayed,2025-05-04,2025-05-14
8522,549,Delivered,2023-05-13,2023-05-20
8523,9246,In Transit,2023-08-12,
8524,1004,Delivered,2024-11-17,2024-11-20
8525,4155,Delivered,2024-07-31,2024-08-10
8526,8058,Delivered,2024-03-27,2024-04-02
8527,7799,Delivered,2025-10-15,2025-10-18
8528,3696,In Transit,2025-12-07,
8529,7089,In Transit,2023-04-05,
8530,8226,Delivered,2023-11-29,2023-12-07
8531,8831,Delivered,2024-07-03,2024-07-09
8532,9917,Delivered,2023-07-07,2023-07-10
8533,2970,Delivered,2026-05-15,2026-05-23
8534,3254,Delivered,2023-09-23,2023-09-26
8535,9620,Delivered,2023-04-20,2023-04-25
8536,8066,Delivered,2025-09-29,2025-10-07
8537,8756,Delivered,2024-12-09,2024-12-15
8538,9509,Delivered,2026-05-01,2026-05-10
8539,8930,Delivered,2024-04-24,2024-04-29
8540,2100,Delivered,2024-11-01,2024-11-05
8541,1562,Delivered,2024-06-03,2024-06-04
8542,8098,Delivered,2023-07-11,2023-07-14
8543,8870,Delivered,2026-02-07,2026-02-14
8544,4033,Delivered,2024-04-21,2024-04-30
8545,3844,Delivered,2024-06-20,2024-06-25
8546,7790,Delivered,2025-03-06,2025-03-16
8547,2109,Delivered,2026-04-10,2026-04-16
8548,6722,Delivered,2024-12-15,2024-12-18
8549,1729,Delivered,2024-06-04,2024-06-09
8550,1965,Delayed,2024-08-11,2024-08-19
8551,7078,Delivered,2023-02-13,2023-02-15
8552,6150,Delivered,2024-02-28,2024-03-05
8553,3778,Delivered,2024-02-02,2024-02-04
8554,5029,Delivered,2024-04-23,2024-04-29
8555,2226,Delivered,2023-02-10,2023-02-20
8556,4309,Delivered,2024-12-09,2024-12-16
8557,8577,In Transit,2025-07-19,
8558,6,Delivered,2026-05-31,2026-06-07
8559,3160,Delivered,2025-07-13,2025-07-21
8560,8142,Delivered,2024-05-26,2024-06-01
8561,9390,Delivered,2024-07-25,2024-08-04
8562,7473,Delivered,2024-11-01,2024-11-10
8563,2387,Delivered,2023-03-31,2023-04-03
8564,8105,Delivered,2024-04-20,2024-04-21
8565,7293,Delivered,2024-09-24,2024-09-27
8566,1400,Delivered,2023-12-13,2023-12-21
8567,6814,Delivered,2024-06-05,2024-06-15
8568,3276,Delivered,2024-05-27,2024-05-29
8569,1380,Delivered,2023-09-18,2023-09-26
8570,4820,Delivered,2025-04-23,2025-04-24
8571,5118,Delivered,2025-07-02,2025-07-03
8572,2447,Delivered,2025-04-15,2025-04-23
8573,214,Delivered,2025-04-02,2025-04-11
8574,1723,Delivered,2026-03-09,2026-03-17
8575,1591,Delivered,2023-02-28,2023-03-02
8576,6274,Delivered,2024-03-24,2024-03-25
8577,2438,Delivered,2023-02-26,2023-02-28
8578,704,Delivered,2026-05-28,2026-05-30
8579,1107,Delivered,2023-08-09,2023-08-14
8580,4344,Delivered,2024-01-15,2024-01-18
8581,895,Delivered,2024-08-22,2024-08-25
8582,5048,Delayed,2023-05-26,2023-05-29
8583,3887,Delivered,2024-12-04,2024-12-08
8584,6546,Delivered,2024-11-11,2024-11-21
8585,175,In Transit,2023-03-05,
8586,5078,Delivered,2024-02-12,2024-02-18
8587,7318,Delivered,2025-01-11,2025-01-17
8588,4727,Delivered,2026-06-04,2026-06-13
8589,2275,Delivered,2024-09-12,2024-09-19
8590,346,Delivered,2024-04-14,2024-04-19
8591,1988,Delayed,2023-09-21,2023-09-27
8592,9547,In Transit,2026-04-02,
8593,2678,Delivered,2026-06-11,2026-06-20
8594,3303,Delivered,2024-03-22,2024-03-30
8595,1268,Delivered,2023-11-21,2023-11-25
8596,1482,Delivered,2024-05-23,2024-06-02
8597,9278,In Transit,2024-10-01,
8598,5824,Delivered,2026-06-14,2026-06-18
8599,8062,In Transit,2025-12-23,
8600,9096,Delivered,2025-07-10,2025-07-12
8601,5865,Delivered,2025-03-13,2025-03-21
8602,9358,In Transit,2025-02-10,
8603,3497,Delivered,2023-09-16,2023-09-19
8604,9809,Delivered,2023-08-31,2023-09-04
8605,397,Delivered,2023-08-21,2023-08-28
8606,3781,Delayed,2023-11-18,2023-11-28
8607,5399,Delivered,2024-11-12,2024-11-14
8608,342,Delivered,2024-01-11,2024-01-21
8609,6319,Delayed,2026-03-07,2026-03-08
8610,8403,Delivered,2025-10-12,2025-10-22
8611,9500,In Transit,2025-06-10,
8612,6006,In Transit,2024-06-19,
8613,5129,Delivered,2024-01-08,2024-01-12
8614,518,Delivered,2025-03-28,2025-04-04
8615,9782,In Transit,2026-05-19,
8616,9507,Delivered,2025-07-17,2025-07-18
8617,712,Delivered,2023-11-04,2023-11-06
8618,8345,Delivered,2023-05-29,2023-06-03
8619,1317,Delivered,2023-06-02,2023-06-10
8620,7211,Delayed,2026-03-11,2026-03-12
8621,1458,Delivered,2023-01-16,2023-01-26
8622,1068,In Transit,2024-05-08,
8623,8367,Delivered,2025-04-04,2025-04-05
8624,1067,Delivered,2023-06-07,2023-06-13
8625,7846,In Transit,2023-10-25,
8626,7441,Delivered,2024-10-12,2024-10-19
8627,5634,Delivered,2025-11-05,2025-11-08
8628,6368,Delivered,2024-03-17,2024-03-27
8629,6082,Delivered,2023-09-30,2023-10-02
8630,8497,Delivered,2025-01-17,2025-01-20
8631,2722,Delivered,2025-12-30,2026-01-07
8632,8056,Delivered,2023-04-13,2023-04-14
8633,4712,Delivered,2024-07-13,2024-07-15
8634,5032,Delivered,2023-12-05,2023-12-06
8635,3433,In Transit,2024-04-02,
8636,2839,Delivered,2024-04-28,2024-05-08
8637,3944,Delivered,2024-12-14,2024-12-20
8638,5193,Delivered,2024-03-22,2024-04-01
8639,684,Delivered,2026-06-20,2026-06-27
8640,5911,Delivered,2026-04-03,2026-04-13
8641,6473,Delivered,2023-10-12,2023-10-14
8642,3087,Delivered,2023-10-12,2023-10-22
8643,264,Delivered,2023-06-14,2023-06-18
8644,1336,Delivered,2025-04-25,2025-04-26
8645,8902,Delivered,2025-10-27,2025-11-01
8646,1815,Delivered,2025-01-08,2025-01-09
8647,7903,Delivered,2025-06-07,2025-06-17
8648,119,Delivered,2025-12-28,2025-12-29
8649,5651,Delivered,2023-12-10,2023-12-14
8650,5750,Delivered,2024-05-21,2024-05-24
8651,8298,In Transit,2026-06-18,
8652,9921,In Transit,2025-11-11,
8653,7905,Delivered,2024-04-23,2024-04-25
8654,5443,Delivered,2025-01-10,2025-01-18
8655,3109,Failed,2024-06-08,
8656,8578,Delivered,2023-05-29,2023-06-06
8657,5579,Delivered,2023-03-08,2023-03-10
8658,7023,Delivered,2025-02-26,2025-03-06
